title,contentsid,type_value,type_label,address,roadaddress,postcode,phoneno,latitude,longitude,region1cd_value,region1cd_label,region2cd_value,region2cd_label,photoid,imgpath,thumbnailpath,introduction,alltags,tag
스테이지게스트하우스,CNTS_000000000021137,c3,숙박,제주특별자치도 제주시 구좌읍 종달리 611,제주특별자치도 제주시 구좌읍 해맞이해안로 2361,63364,010-6701-2464,33.49031,126.91084,region1,제주시,16,구좌,10714,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/d4c1dcd0-124e-4629-8577-e5daaadc0424.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/78be2d29-3486-4279-822f-ee7623e99503.jpg,"푸른 바다, 새로운 사람들과의 특별한 추억을 만들다","휴식 ,공용주차장,현금결제,화장실","휴식,숙소,게스트하우스,자연경관,바비큐,조식 포함,레저/체험"
제주성산골든튤립호텔,CNTS_000000000022330,c3,숙박,제주특별자치도 서귀포시 성산읍 고성리 329-1,제주특별자치도 서귀포시 성산읍 일출로 31,,064-744-7500,33.4479486,126.9162124,region2,서귀포시,17,성산,14014,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/5c2dea25-1768-4909-bfc8-125f3efcdde3.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/0e07413f-ae95-4fc0-b199-3bd064443516.jpg,객실에서 유네스코 자연유산 성산일출봉을 볼 수 있는 호텔,"호텔,숙소,공공와이파이존,수영장,주차장,힐링,4성급호텔,공용주차장,현금결제,카드결제,화장실","호텔,숙소,공공와이파이존,수영장,주차장,힐링,4성급호텔"
소랑풀빌라,CNTS_000000000020484,c3,숙박,제주특별자치도 제주시 조천읍 대흘리 1089-12,제주특별자치도 제주시 조천읍 곱은달남길 218,,064-710-1000,33.492573,126.67175,region1,제주시,15,조천,8772,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/b361f4ee-1d0a-48d0-975c-1aea676a6089.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/a86df5b0-02bb-432b-942c-60cf23c6ecdf.jpg,휴식과 레저가 어우러진 꿈의 풀빌라,"휴식,숙소,호텔,풀빌라,공공와이파이존,수영장,주차장,양식레스토랑,정원,공용주차장,현금결제,화장실,무료 WIFI,유도 및 안내시설,경보 및 피난시설","휴식,숙소,호텔,풀빌라,공공와이파이존,수영장,주차장,양식레스토랑,정원"
옵데가 바이 에퀴녹스,CNTS_300000000012686,c3,숙박,제주특별자치도 제주시 한림읍 협재리 1503-1,제주특별자치도 제주시 한림읍 협재10길 4,,0507-1400-1747,33.39858,126.2466933,region1,제주시,13,한림,2019022621290,https://api.cdn.visitjeju.net/photomng/imgpath/202308/18/0b197319-823e-4401-a74d-179958d940e1.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202308/18/9632f00b-1da9-4157-ba03-81f7945122a4.jpg,옵데가 바이 에퀴녹스는 협재해수욕장을 도보로 이용할 수 있는 곳에 있어 반려동물과 물놀이를 즐기고 함께 하룻밤을 편안하게 보낼 수 있는 곳이다.,"반려동물,반려동물동반입장,혼저옵서개,반려동물동반_숙소,공용주차장,화장실,무료 WIFI,동반가능,바베큐장","반려동물,반려동물동반입장,혼저옵서개,반려동물동반_숙소"
제주인호텔,CNTS_000000000018170,c3,숙박,제주특별자치도 제주시 내도동 277-1,제주특별자치도 제주시 신산마을길 20,,064-754-1100,33.491875,126.44585,region1,제주시,11,제주시내,1386,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/62bf8e6d-8994-4161-b4cc-184cd2e0d4c9.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/86859b6c-f349-406d-a0d9-8931408baa07.jpg,교통적으로 뛰어난 위치에 있는 실용적인 관광호텔,"호텔,숙소,공공와이파이존,주차장,엘리베이터,관광호텔,공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,편의점,유도 및 안내시설,경보 및 피난시설,아주 어려움","호텔,숙소,공공와이파이존,주차장,엘리베이터,관광호텔"
가름게스트하우스,CONT_000000000500777,c3,숙박,제주특별자치도 서귀포시 법환동 1330,제주특별자치도 서귀포시 법환하로9번길 10,,064-739-4499,33.2365318,126.5124066,region2,서귀포시,21,서귀포시내,20827,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/5a002759-d68f-4182-80c3-7dee0792c498.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/5d6b77e1-8ccf-47d5-89bf-03409b14ff15.jpg,여행이라는 또 하나의 공동체가 시작하는 곳,"휴식,게스트하우스,숙소,조식 포함,공공와이파이존,해변,자연경관,정원,주차장,카페,공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,편의점,음료대,유도 및 안내시설,경보 및 피난시설,어려움","휴식,게스트하우스,숙소,조식 포함,공공와이파이존,해변,자연경관,정원,주차장,카페,농어촌민박"
르페도라,CONT_000000000500861,c3,숙박,제주특별자치도 서귀포시 남원읍 신례리 997-1,제주특별자치도 서귀포시 남원읍 신례중앙로 6,63608,067-732-7002,33.289192,126.62941,region2,서귀포시,25,남원,21603,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/faf48e1b-5bd4-4e2a-8a34-4d16c4d283b8.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/2d697c5e-b7b0-40a2-a478-33d77eb3c6cf.jpg,남원읍에 위치한 10객실 각각 다른 테마로 구성된 휴양펜션,"펜션,휴양펜션,돌담길,스파,수영장,공공와이파이존,가족,정원,자연경관,무장애관광,공용주차장,현금결제,카드결제,무료 WIFI,흡연구역,편의점,음료대,유도 및 안내시설,경보 및 피난시설,단차없음,장애인 전용 주차장,어려움","펜션,휴양펜션,돌담길,스파,수영장,공공와이파이존,가족,정원,자연경관,무장애관광"
가파도민박,CNTS_000000000021350,c3,숙박,제주특별자치도 서귀포시 대정읍 가파리 559-1,제주특별자치도 서귀포시 대정읍 가파로67번길 5,63514,064-794-7083,33.166195,126.27303,region3,섬 속의 섬,36,가파도,11103,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/608ae790-7276-4119-bc9a-db736a6b4806.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/cc0911d3-cc4e-44b5-a33b-951574c90b81.jpg,가파도에 있는 40년된 민박집,,"숙소,민박,농어촌민박,주차장,식당,음식,힐링,가파도"
블랙샌즈호텔,CNTS_000000000018181,c3,숙박,제주특별자치도 제주시 삼양이동 2140-1,제주특별자치도 제주시 선사로 8,,064-740-0888,33.5219994,126.587389,region1,제주시,11,제주시내,1452,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/868916d9-b150-44f9-a48d-cad01c638d53.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/fb3a1f48-4577-4f28-a75c-b91f69ce58c2.jpg,삼양 검은모래 해변이 가까이에 있는 호텔,"호텔,숙소,공공와이파이존,주차장,환전,연회장,해수욕장,관광호텔,공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,편의점,유도 및 안내시설,경보 및 피난시설,엘리베이터,단독접근가능,단차없음,시각장애인 접근성,장애인 화장실,승강기,장애인 전용 주차장,장애인 전용 객실,어려움","호텔,숙소,공공와이파이존,주차장,환전,연회장,해수욕장,관광호텔,무장애관광"
코델리아리조트,CONT_000000000501085,c3,숙박,제주특별자치도 서귀포시 성산읍 오조리 941-1,제주특별자치도 서귀포시 성산읍 일주동로4120번길 23-20,,070-4548-2200,33.4590781,126.9103255,region2,서귀포시,17,성산,23575,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/d13fb7bd-1aba-4b60-92a9-92709fa195c5.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/778b4942-a5ef-43cc-a3a6-043dd322b4b8.jpg,성산일출봉을 배경으로 정원과 수영장이 어우러진 리조트,"휴식 ,공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,편의점,음료대,유도 및 안내시설,경보 및 피난시설,엘리베이터,단독접근가능,단차없음,저상버스 접근 가능,장애인 화장실,승강기,장애인 전용 주차장,장애인 전용 객실,테이블 비치,쉬움,착한가격 업소","휴식,숙소,리조트,휴양콘도,주차장,공공와이파이존,어린이놀이방,무장애여행,편의시설,가족호텔,무장애관광"
알로하민박,CNTS_000000000021286,c3,숙박,제주특별자치도 제주시 한림읍 협재리 1660-1,제주특별자치도 제주시 한림읍 협재1길 24,63011,010-5174-5564,33.397243,126.24328,region1,제주시,13,한림,10978,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/7d51b60f-20ba-42be-9d73-8f19ca1fbe59.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/ec3f093f-2395-4ab4-aa20-a13a68ef54e4.jpg,알로하(Aloha) 제주!,"휴식,숙소,민박,농어촌민박,고향민박,자연경관,정원,조식,독채,공용주차장,화장실,아주 어려움","휴식,숙소,민박,농어촌민박,고향민박,자연경관,정원,조식,독채"
김선장네 민박,CNTS_200000000009092,c3,숙박,제주특별자치도 제주시 추자면 영흥리 327-1,제주특별자치도 제주시 추자면 영흥1길 14,,010-9040-0988,33.9567036,126.2969646,region3,섬 속의 섬,32,추차도,2019022560057,https://api.cdn.visitjeju.net/photomng/imgpath/201908/20/0dd9312e-bbf2-4b23-b5e9-d11cc34faa5f.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201908/20/07e5a4e4-cb4d-46ad-9f25-f564aeb5ef66.jpg,이쁜 색으로 알록달록한 민박,"추자포토존,추자숙소,추자도,화장실,무료 WIFI,카드결제,현금결제,아주 어려움,없음,동반불가능,없음,전체금연,세탁서비스,없음,운행","추자포토존,추자숙소,추자도,숙소,포토스팟,민박,농어촌민박,공공와이파이존,교통"
더프라이빗,CNTS_200000000007665,c3,숙박,제주특별자치도 제주시 한경면 신창리 206-1,제주특별자치도 제주시 한경면 신창상동길 20-1,,070-7783-3989,33.3498605,126.1879104,region1,제주시,14,한경,2018052307508,https://api.cdn.visitjeju.net/photomng/imgpath/201810/24/8f22cbf1-0d4d-4b75-9a47-3c9ab20ff23e.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201810/24/5b24cc49-0a0e-4684-9d5b-fd9e9cd631e8.jpg,교토의 료칸을 제주식으로 풀어낸 노천탕이 있는 숙소,"숙소,휴양펜션,펜션,바비큐,노천온천,공공와이파이존,독채,공용주차장,현금결제,화장실,현금결제,스파","숙소,휴양펜션,펜션,바비큐,노천온천,공공와이파이존,독채"
제주아이브리조트,CONT_000000000501053,c3,숙박,제주특별자치도 서귀포시 영남동 224-1,제주특별자치도 서귀포시 산록남로 1966-34,63556,064-739-8899,33.30179,126.50959,region2,서귀포시,21,서귀포시내,23281,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/a2cd3b41-f2e7-4034-af5f-66354562384d.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/b6695c46-fd8a-495c-a04c-64b9ea322f00.jpg,중산간에 위치한 통나무 펜션 & 리조트,"휴식 ,공용주차장,현금결제,카드결제,무료 WIFI,흡연구역,편의점,유도 및 안내시설,경보 및 피난시설,엘리베이터,단독접근가능,단차없음,시각장애인 접근성,장애인 화장실,승강기,장애인 전용 주차장,장애인 전용 객실,어려움","휴식,숙소,리조트,호텔,주차장,펜션,휴양펜션,바비큐,식당,매점,무장애관광"
베이힐 풀앤빌라,CONT_000000000500901,c3,숙박,제주특별자치도 서귀포시 하예동 1888,제주특별자치도 서귀포시 예래로 424,63538,064-801-9000,33.24512,126.38528,region2,서귀포시,21,서귀포시내,2018052312627,https://api.cdn.visitjeju.net/photomng/imgpath/201901/28/d2d54fe8-4383-45ef-9605-4b87b1664883.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201901/28/06cac570-4133-4b54-876e-a0ffaaee1888.jpg,서귀포시 하예동에 위치한 빌라형 레지던스 호텔,"콘도,리조트,휴양콘도,주차장,공공와이파이존,무장애여행,편의시설,풀빌라,럭셔리트래블인제주,공용주차장,현금결제,카드결제,화장실,무료 WIFI,편의점,음료대,유도 및 안내시설,엘리베이터,중국어,승강기,장애인 전용 객실,아주 어려움","콘도,리조트,휴양콘도,주차장,공공와이파이존,무장애여행,편의시설,풀빌라,럭셔리트래블인제주,무장애관광"
종달스토리,CNTS_000000000021484,c3,숙박,제주특별자치도 제주시 구좌읍 종달리 814-16,제주특별자치도 제주시 구좌읍 종달논길 61-7,63364,010-2144-3412,33.49175,126.90021,region1,제주시,16,구좌,11384,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/46d7313d-1177-48b4-a9e1-fb9d1e2a47c5.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/6362af92-d946-4570-bcce-b73c0e75ac1d.jpg,즐거움과 휴식이 있는 게스트 하우스,"숙소,조식 포함,독채,온돌방,공공와이파이존,게스트하우스,현금결제,카드결제,화장실,무료 WIFI,아주 어려움","숙소,조식 포함,독채,온돌방,공공와이파이존,게스트하우스"
서머셋 제주신화월드 호텔앤리조트,CNTS_000000000022768,c3,숙박,제주특별자치도 서귀포시 안덕면 서광리 산 24-15,제주특별자치도 서귀포시 안덕면 신화역사로304번길 89,,1670-8800,33.3017501,126.3206458,region2,서귀포시,23,안덕,2019022623724,https://api.cdn.visitjeju.net/photomng/imgpath/202311/01/a30c4dec-cc85-4d01-b3f3-8e999c8396ae.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202311/01/016e3ffb-a811-4229-ac2f-271e2411caaa.jpg,"3대가 함께하는 프리미엄 패밀리 리조트, 이젠 사랑하는 반려견과도 함께하세요!","호텔,숙소,리조트,조식,수영장,힐링,제주신화월드 서머셋 리조트,4성급호텔,제주신화월드,럭셔리트래블인제주,무장애관광, 반려동물동반입장, 반려동물동반_숙소,펫동반호텔,공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,유도 및 안내시설,현금결제,카드결제,Room charge, Shinhwa reward point, Landing casino point, Samsung pay, Union pay, Alipay, Wechat pay,영어,중국어,단독접근가능,단차없음,시각장애인 접근성,장애인 화장실,승강기,장애인 전용 주차장,수동 휠체어 대여 가능,쉬움,동반가능,피트니스,세탁서비스,풀장,물품보관소,,유모차 대여 서비스, 어린이 야외 놀이터,있음,운행","호텔,숙소,리조트,조식,수영장,힐링,제주신화월드 서머셋 리조트,4성급호텔,제주신화월드,럭셔리트래블인제주,무장애관광, 반려동물동반입장, 반려동물동반_숙소,펫동반호텔"
라메종베니in제주,CONT_000000000500847,c3,숙박,제주특별자치도 서귀포시 성산읍 고성리 188-1,제주특별자치도 서귀포시 성산읍 신양로122번길 4-6,63641,064-783-7818,33.4397954,126.8990639,region2,서귀포시,17,성산,21454,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/004b6f72-3d37-4c32-b6d0-022054a144e9.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/615daaec-abb4-435e-8408-d78e8f67cb5b.jpg,축복받은 집이라는 의미를 담고 있는 신양해수욕장과 섭지코지 앞 게스트하우스,"게스트하우스,펜션,휴양펜션,민박,마을관광,조식,농어촌민박,공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,음료대,유도 및 안내시설,아주 어려움","게스트하우스,펜션,휴양펜션,민박,마을관광,조식,농어촌민박"
성산풀하우스,CONT_000000000500933,c3,숙박,제주특별자치도 서귀포시 성산읍 신산리 594-3,제주특별자치도 서귀포시 성산읍 환해장성로121번길 21-4,,010-2698-2827,33.38425429999999,126.8797266,region2,서귀포시,17,성산,2019022557448,https://api.cdn.visitjeju.net/photomng/imgpath/201907/04/0232b274-f3fc-4296-a477-7c1095c17be6.png,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201907/04/20c15795-bf49-40ea-9a08-3d2f05d60172.png,"성산일출봉, 우도가 코 앞에 있는 28평형 독채형 펜션","펜션,휴양펜션,가족,독채,바비큐,반려동물보호소,공공와이파이존,단체여행객,해수욕장,온돌방,반려동물동반입장,반려동물,무장애관광,반려동물동반_숙소,공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,음료대,유도 및 안내시설,경보 및 피난시설,단차없음,어려움","펜션,휴양펜션,가족,독채,바비큐,반려동물보호소,공공와이파이존,단체여행객,해수욕장,온돌방,반려동물동반입장,반려동물,무장애관광,반려동물동반_숙소"
미래하우스,CNTS_000000000019078,c3,숙박,제주특별자치도 제주시 도두일동 1725-2,제주특별자치도 제주시 서해안로 224-10,,064-746-6131,33.5081334,126.4711466,region1,제주시,11,제주시내,4241,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/e3cb71b8-3281-41ae-b8d6-259e8902051d.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/220ce31d-e1dd-4636-81de-82490b1a3ab1.jpg,일출과 월출을 함께 볼 수 있는 펜션,"휴식 ,공용주차장,현금결제,카드결제,화장실,무료 WIFI,편의점,음료대,유도 및 안내시설,경보 및 피난시설,아주 어려움","휴식,숙소,펜션,휴양펜션,바비큐,공공와이파이존,해안도로"
해피데이,CNTS_000000000019667,c3,숙박,제주특별자치도 제주시 한림읍 협재리 1424,제주특별자치도 제주시 한림읍 한림로 423,,064-796-3339,33.3993265,126.2468661,region1,제주시,13,한림,5969,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/b768f9a6-0810-406f-899b-1281d6203880.png,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/ea7da3ca-0b26-40bb-82b8-85a5dfed2f8b.png,모든 방에서 협재바다와 비양도가 한 눈에 바라다 보이는 협재 해피데이민박!!,"휴식 ,공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,유도 및 안내시설,경보 및 피난시설,아주 어려움","휴식,숙소,펜션,휴양펜션,바비큐,해수욕장,온돌방,가족,해변,자연경관,협재해수욕장,해안도로"
이디하우스n카페,CNTS_000000000020208,c3,숙박,제주특별자치도 제주시 구좌읍 세화리 1476-5,제주특별자치도 제주시 구좌읍 해녀박물관길 33-2,63361,010-3762-7982,33.523987,126.86202,region1,제주시,16,구좌,7900,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/8e47deb6-e7bd-45fa-a65d-5e1c265ea6ef.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/bae74f65-f059-463f-80bc-7853880b04b3.jpg,세화 해변이 보이는 게스트하우스,"휴식,숙소,게스트하우스,주차장,공공와이파이존,자연경관,독채,조식,카페,공용주차장,현금결제,카드결제,화장실,무료 WIFI,편의점,유도 및 안내시설,경보 및 피난시설,아주 어려움","휴식,숙소,게스트하우스,주차장,공공와이파이존,자연경관,독채,조식,카페"
포도호텔,CONT_000000000501100,c3,숙박,제주특별자치도 서귀포시 안덕면 상천리 산 62-3,제주특별자치도 서귀포시 안덕면 산록남로 863,63525,064-793-7000,33.315998,126.38764,region2,서귀포시,23,안덕,2019022601050,https://api.cdn.visitjeju.net/photomng/imgpath/202205/30/342ae47b-8438-486e-aceb-28e8c70ce0ff.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202205/30/3fa424e9-cb29-4428-a926-10ac76c97b9a.jpg,알알이 맺힌 제주의 아름다움,"호텔,숙소,4성급호텔,공공와이파이존,비즈니스센터,정원,노천온천,스파,포토스팟,제주명품42,제주7대건축물,안전여행스탬프,무장애관광,공용주차장,현금결제,카드결제,화장실,무료 WIFI,유도 및 안내시설,경보 및 피난시설,단독접근가능,단차없음,장애인 전용 주차장,수동 휠체어 대여 가능,어려움","호텔,숙소,4성급호텔,공공와이파이존,비즈니스센터,정원,노천온천,스파,포토스팟,제주명품42,제주7대건축물,안전여행스탬프,무장애관광"
한화리조트 제주,CNTS_200000000007048,c3,숙박,제주특별자치도 제주시 회천동 3-16 한화리조트 제주,"제주특별자치도 제주시 명림로 575-107 (회천동, 한화리조트) 한화리조트 제주",735-690,064-725-9000,33.4489935,126.63741200000004,region1,제주시,11,제주시내,2019022630125,https://api.cdn.visitjeju.net/photomng/imgpath/202401/12/c6dad8ec-07ab-456e-b01c-09f208fc04d3.png,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202401/12/3052901a-34c9-4d99-abbf-ec50eaabfcd3.png,제주의 자연을 품고 있는 한화리조트 제주,"콘도,숙소,리조트,주차장,공공와이파이존,양식레스토랑,반려동물,반려동물동반입장,혼저옵서개,반려동물동반_숙소,안전여행스탬프,공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,편의점,음료대,유도 및 안내시설,경보 및 피난시설,카드결제,현금결제,,,쉬움,없음,동반가능","콘도,숙소,리조트,주차장,공공와이파이존,양식레스토랑,반려동물,반려동물동반입장,혼저옵서개,반려동물동반_숙소,안전여행스탬프"
팜밸리리조트,CONT_000000000501097,c3,숙박,제주특별자치도 서귀포시 강정동 3447-1,제주특별자치도 서귀포시 중산간서로 193,,064-738-7705,33.2615636,126.49447,region2,서귀포시,21,서귀포시내,23696,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/718f193e-c0f4-4a12-a896-af0a2196d75a.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/52fa2c91-77a7-46b5-93e1-4c752f3bae8a.jpg,서귀포시에 위치한 개인정원과 개인수영장을 갖춘 럭셔리 풀빌라 리조트,"휴식 ,공용주차장,현금결제,카드결제,화장실,무료 WIFI,편의점,음료대,유도 및 안내시설,경보 및 피난시설,아주 어려움","휴식,숙소,리조트,펜션,휴양펜션,풀빌라,독채,바비큐,스파,수영장,공공와이파이존,가족"
제주밭담숲,CNTS_200000000014408,c3,숙박,제주특별자치도 제주시 구좌읍 김녕리 731,제주특별자치도 제주시 구좌읍 김녕남8길 55-64,63348,0507-1460-1504,33.5433328,126.7617664,region1,제주시,16,구좌,2019022611368,https://api.cdn.visitjeju.net/photomng/imgpath/202301/04/07c81e93-af90-471d-9715-c7386f061834.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202301/04/0f79940e-1f82-43a3-bb5e-c992a3ad674b.jpg,제주 속의 제주 화산 흙집 숙소. 강한 항균력과 원적외선 효과를 느껴보자,"숙소,펜션,한옥,공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,음료대,유도 및 안내시설,경보 및 피난시설,카드결제,현금결제,예약시스템,,어려움,식음료장,세미나실,인터넷,바베큐장,,","숙소,펜션,한옥"
신등대민박,CNTS_200000000009134,c3,숙박,제주특별자치도 제주시 추자면 대서리 5-7,제주특별자치도 제주시 추자면 추자로 12,,064-742-3868,33.9632897,126.2976894,region3,섬 속의 섬,32,추차도,2019022560487,https://api.cdn.visitjeju.net/photomng/imgpath/201908/21/b126359a-a92f-484d-822c-4c6c6bec7cab.JPG,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201908/21/340aca4c-745e-4f4a-951d-3fd3deeafd6c.JPG,추자항 바로앞 넓은 바다뷰가 펼쳐진 곳,"낚시출조,선상관광,갯바당체험,추자도,화장실,무료 WIFI,편의점,카드결제,현금결제,없음,동반불가능,유료제공,전체금연,없음,운행안함","낚시출조,선상관광,갯바당체험,추자도,숙소,민박,농어촌민박,식당"
디아넥스 호텔,CNTS_000000000000594,c3,숙박,제주특별자치도 서귀포시 안덕면 상천리 380-7,제주특별자치도 서귀포시 안덕면 산록남로762번길 71,63525,064-793-6005,33.303474,126.39206,region2,서귀포시,23,안덕,2019022601094,https://api.cdn.visitjeju.net/photomng/imgpath/202205/30/62fdbbf1-b34e-483d-997b-0d3b9d47be39.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202205/30/9c0238d2-e046-404e-80e3-d6226d90e0e5.jpg,드넓은 제주의 자연을 품은 컨템포러리 호텔,"콘도,숙소,호텔,가족호텔,주차장,수영장,양식레스토랑,휴양콘도,노천온천,안전여행스탬프,공용주차장,현금결제,카드결제,화장실,무료 WIFI,유도 및 안내시설,경보 및 피난시설,아주 어려움","콘도,숙소,호텔,가족호텔,주차장,수영장,양식레스토랑,휴양콘도,노천온천,안전여행스탬프"
휘닉스 아일랜드 제주,CONT_000000000501144,c3,숙박,제주특별자치도 서귀포시 성산읍 고성리 127-2,제주특별자치도 서귀포시 성산읍 섭지코지로 107,63642,02-1577-0069,33.430576,126.92777,region2,서귀포시,17,성산,2019022630119,https://api.cdn.visitjeju.net/photomng/imgpath/202401/12/cb82d65b-2f04-4ba5-aef7-f898c74d194f.png,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202401/12/7026ae01-0cc3-4e6d-ad74-549d8e3de64e.png,섭지코지 주변에 위치한 자연친화적인 해양종합리조트,"반려동물,반려동물동반입장,리조트,성산,4성급호텔,수영장,휴양콘도,주차장,공공와이파이존,어린이놀이방,교통,양식레스토랑,조식 포함,주방기구,가족,무장애관광,반려동물동반_숙소, 안전여행스탬프,공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,편의점,음료대,유도 및 안내시설,경보 및 피난시설,엘리베이터,단차없음,저상버스 접근 가능,장애인 화장실,승강기,장애인 전용 주차장,쉬움","반려동물,반려동물동반입장,리조트,성산,4성급호텔,수영장,휴양콘도,주차장,공공와이파이존,어린이놀이방,교통,양식레스토랑,조식 포함,주방기구,가족,무장애관광,반려동물동반_숙소, 안전여행스탬프"
리버풀펜션,CNTS_000000000019278,c3,숙박,제주특별자치도 제주시 도두봉6길 13,제주특별자치도 제주시 도두봉6길 13,63112,064-711-0004,33.50805,126.47207,region1,제주시,11,제주시내,4823,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/9ecba914-39d6-4b24-8c69-1661235645ca.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/66157835-46a7-4eb9-826c-17760cbe324d.jpg,도두봉과 인접한 리버풀펜션,"펜션,숙소,휴양펜션,주차장,공공와이파이존,해수욕장,자연경관","펜션,숙소,휴양펜션,주차장,공공와이파이존,해수욕장,자연경관"
스프링데일골프앤리조트,CONT_000000000500951,c3,숙박,제주특별자치도 서귀포시 남원읍 위미리 4625,제주특별자치도 서귀포시 남원읍 서성로 459,63609,064-800-8000,33.306034,126.65809,region2,서귀포시,25,남원,22384,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/6df090a5-66a1-4e86-8c57-a971cf36f077.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/6d054576-38cd-4ef4-9aa9-dfc72d9793a4.jpg,한라산이 북서풍을 막아주는 따뜻한 위미리에 위치해 일년 내내 플레이가 가능한 곳,"콘도,숙소,리조트,휴양콘도,양식레스토랑,조식 포함,공용주차장,현금결제,카드결제,화장실,무료 WIFI,편의점,음료대,유도 및 안내시설,경보 및 피난시설,단차없음,장애인 화장실,장애인 전용 주차장,어려움","콘도,숙소,리조트,휴양콘도,양식레스토랑,조식 포함,무장애관광"
디스이즈핫,CNTS_000000000021282,c3,숙박,제주특별자치도 제주시 구좌읍 하도리 59-1,제주특별자치도 제주시 구좌읍 하도15길 153-5,63363,070-7744-7278,33.5131782,126.8973861,region1,제주시,16,구좌,10972,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/4cb9daf6-2d94-4fa9-b9de-8080367fb6f0.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/f4bcefe9-d2c9-4660-92fb-b889f920f2c5.jpg,그림 같은 경치 속 감각적인 펜션,"휴식,숙소,펜션,휴양펜션,조식 포함,주차장,자연경관","휴식,숙소,펜션,휴양펜션,조식 포함,주차장,자연경관"
