title,contentsid,type_value,type_label,address,roadaddress,postcode,phoneno,latitude,longitude,region1cd_value,region1cd_label,region2cd_value,region2cd_label,photoid,imgpath,thumbnailpath,introduction,alltags,tag,,,,,,,,,
카페이피엘,CNTS_200000000007943,c4,음식점,제주특별자치도 서귀포시 남원읍 위미리 3166-1 카페이피엘,제주특별자치도 서귀포시 남원읍 위미항구로 8 (위미리) 카페이피엘,-,0507-1337-4022,33.2751086,126.6569573,region2,서귀포시,25,남원,2018052309946,https://api.cdn.visitjeju.net/photomng/imgpath/201811/30/79a42c5c-1e7c-49d2-a34a-5b56d6c04312.JPG,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201811/30/b95b99f7-0e1c-4472-82d3-f8b59e9ff220.JPG,동백군락지 인근 제주 최대규모의 베이커리 카페,"베이커리 카페,보타닉 카페,커피,브런치,위미리카노,음식,도시락,디저트,빵,에스프레소,아메리카노,콜드브루,카페라떼,카푸치노,바닐라라떼,헤이즐넛라떼,카라멜마끼아또,라떼,딸기라떼,말차라떼,초코라떼,밀크티,에이드,레몬에이드,차,얼그레이,캐모마일,페퍼민트,청귤차,레몬차,수제마카롱,바게트,샌드위치,케이크,무장애관광,공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,유도 및 안내시설,경보 및 피난시설,카드결제,현금결제,단독접근가능","베이커리 카페,보타닉 카페,커피,브런치,위미리카노,음식,도시락,디저트,빵,에스프레소,아메리카노,콜드브루,카페라떼,카푸치노,바닐라라떼,헤이즐넛라떼,카라멜마끼아또,라떼,딸기라떼,말차라떼,초코라떼,밀크티,에이드,레몬에이드,차,얼그레이,캐모마일,페퍼민트,청귤차,레몬차,수제마카롱,바게트,샌드위치,케이크,무장애관광",,,,,,,,,
제주다음,CNTS_200000000008134,c4,음식점,제주특별자치도 서귀포시 보목동 451,제주특별자치도 서귀포시 보목포로 27,020-697,064-738-6848,33.2406529,126.6058635,region2,서귀포시,21,서귀포시내,2019022588063,https://api.cdn.visitjeju.net/photomng/imgpath/202111/11/51fc4b03-67e3-4ada-a312-979c5fdec2ff.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202111/11/39450cea-b4a1-48ae-bd01-ec7f90c46307.jpg,제주를 마시다!,"차,티,음식,녹차,청귤차,꽃차,홍차,에이드,쉐이크,라떼,말차라떼,딸기라떼,밀크티,뽕잎차,쑥차,진피차,감잎차,도라지차,우엉차,현금결제,카드결제,화장실,무료 WIFI,카드결제,현금결제,,","차,티,음식,녹차,청귤차,꽃차,홍차,에이드,쉐이크,라떼,말차라떼,딸기라떼,밀크티,뽕잎차,쑥차,진피차,감잎차,도라지차,우엉차",,,,,,,,,
코코리파이프,CNTS_200000000008353,c4,음식점,제주특별자치도 제주시 애월읍 하귀1리 336-3,제주특별자치도 제주시 애월읍 하귀6길 22,918-695,064-748-6770,33.4887078,126.4145642,region1,제주시,12,애월,2019022552671,https://api.cdn.visitjeju.net/photomng/imgpath/201903/11/9971a874-fd9e-465a-bf12-c94f0081129c.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201903/11/d370fe08-ff3c-45df-b6aa-c6caedefa773.jpg,"깨끗함, 청결함, 건강함을 지향하는 비스트로."," 치킨,제주갈치,비스트로,현금결제,카드결제,화장실,무료 WIFI,음료대,카드결제,현금결제,,일본어,","치킨,제주갈치,비스트로,음식,파스타,해물파스타,크림파스타,아메리카노,카페라떼,바닐라라떼,레몬에이드,2022고메페스타,함박스테이크,그라탕,포테이토,샐러드,리코타치즈샐러드,아보카도샐러드,헤이즐넛라떼,핫초코,그린티라떼,라떼,차,레몬차,에이드,자몽에이드,아이스티,복숭아아이스티,술,와인,화이트와인,레드와인",,,,,,,,,
모루쿠다,CNTS_200000000008371,c4,음식점,제주특별자치도 서귀포시 동홍동 74-4,제주특별자치도 서귀포시 동홍중앙로90번길 48,-,064-762-2888,33.2663197,126.5671727,region2,서귀포시,21,서귀포시내,2019022589052,https://api.cdn.visitjeju.net/photomng/imgpath/202111/12/1aae8ca8-03f7-4fa2-a612-2c4a6f9a9c6d.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202111/12/eee1d6b7-0a4a-46c6-9270-0a881424ae11.jpg,서귀포에 위치한 일본 퓨전 음식점. ,"덮밥,생선회,라멘,현금결제,카드결제,화장실,무료 WIFI,카드결제,현금결제,,영어,,쉬움","덮밥,생선회,라멘,음식,연어덮밥,연어사시미,광어회,회,회덮밥,사시미,소라,2022고메페스타,연어장덮밥,불고기덮밥,바싹소불고기덮밥,치즈돈까스,계란밥,돔베고기,차슈,한치무침,연어샐러드,샐러드,술,문배주,매화수,라면,얼큰라면,해물라면,새우장,전복장,연어회,딱새우,소라회,메로구이,튀김,깐풍기,치킨가라아게,나베,알탕,오뎅탕",,,,,,,,,
사해방흑돼지,CNTS_200000000008451,c4,음식점,제주특별자치도 서귀포시 중문동 1891-7,제주특별자치도 서귀포시 천제연로 263,857-697, 064-738-4577,33.2515411,126.4327965,region2,서귀포시,24,중문,2019022553364,https://api.cdn.visitjeju.net/photomng/imgpath/201903/25/eaac19bc-6515-4002-aa2c-5a0d17a76076.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201903/25/3e8080a9-000e-4e07-b71d-83ebf428ece4.jpg,"청정 지역에서 자란 흑돼지를 맛볼 수 있는 흑돼지 전문점. 

","흑돼지,오겹살,흑돼지세트,음식,흑돼지구이,돼지구이,전복뚝배기,갈비탕,두루치기,흑돼지오겹살,목살,근고기,전복해물뚝배기,뚝배기,흑돼지두루치기,왕갈비탕,매생이굴국밥,냉면,물냉면,비빔냉면,무장애관광,공용주차장,현금결제,카드결제,화장실,무료 WIFI,편의점,유도 및 안내시설,경보 및 피난시설,카드결제,현금결제,,영어,중국어,일본어,,장애인 화장실,장애인 전용 주차장,쉬움","흑돼지,오겹살,흑돼지세트,음식,흑돼지구이,돼지구이,전복뚝배기,갈비탕,두루치기,흑돼지오겹살,목살,근고기,전복해물뚝배기,뚝배기,흑돼지두루치기,왕갈비탕,매생이굴국밥,냉면,물냉면,비빔냉면,무장애관광",,,,,,,,,
뚱보조개　,CNTS_200000000008853,c4,음식점,제주특별자치도 제주시 이도이동 1188-10,제주특별자치도 제주시 서광로28길 53,827-690,064-752-0575,33.4969683,126.5297525,region1,제주시,11,제주시내,2019022557209,https://api.cdn.visitjeju.net/photomng/imgpath/201906/27/cf66ecff-96e1-4058-a35c-a18d79aacaa9.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201906/27/5fc280cb-363e-41ba-bd90-d943f2606cc7.jpg,제주의 해산물을 즐길수 있는 제철 해산물이 가득한 조개구이 전문점,"조개구이,해물탕,생새우오도리소금구이,음식,모듬조개구이,조개찜,소금구이,회,가리비구이,가리비회,가리비찜,새우,왕새우소금구이,새우볶음밥,조개칼국수,해물짬뽕라면,동치미국수,연포탕,조개탕,낙지볶음,산낙지탕탕이,전복회,무장애관광,공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,편의점,음료대,유도 및 안내시설,경보 및 피난시설,카드결제,현금결제,계좌이체,영어,중국어,일본어,베트남어 가능,장애인 전용 주차장,쉬움","조개구이,해물탕,생새우오도리소금구이,음식,모듬조개구이,조개찜,소금구이,회,가리비구이,가리비회,가리비찜,새우,왕새우소금구이,새우볶음밥,조개칼국수,해물짬뽕라면,동치미국수,연포탕,조개탕,낙지볶음,산낙지탕탕이,전복회,무장애관광",,,,,,,,,
원앤온리,CNTS_200000000008869,c4,음식점,제주특별자치도 서귀포시 안덕면 사계리 86,제주특별자치도 서귀포시 안덕면 산방로 141,922-699,064-794-0117,33.23923,126.3192943,region2,서귀포시,23,안덕,2019022557257,https://api.cdn.visitjeju.net/photomng/imgpath/201907/01/be2e51b1-b177-4f7f-9693-6e28807ba7f6.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201907/01/b0d253f2-e369-4d73-8e22-3a0d56abbc77.jpg,제주에서 가장 아름다운 오션뷰 라운지,"커플,혼자,친구,휴식/힐링,경관/포토,청년,음식,포토스팟,아보카도샐러드,리코타치즈샐러드,브런치,파스타,햄버거,감자튀김,치킨,아메리카노,카페라떼,식당,라구파스타,샌드위치,샐러드,치킨버거,순살치킨,케이크,딸기요거트,카페모카,바닐라라떼,코코넛라떼,딸기라떼,말차라떼,초코라떼,아이스티,라떼,차,밀크티,얼그레이,캐모마일,페퍼민트,레몬차,자몽차,스파클링,현금결제,카드결제,화장실,무료 WIFI,음료대,카드결제,현금결제,,영어,,어려움","커플,혼자,친구,휴식/힐링,경관/포토,청년,음식,포토스팟,아보카도샐러드,리코타치즈샐러드,브런치,파스타,햄버거,감자튀김,치킨,아메리카노,카페라떼,식당,라구파스타,샌드위치,샐러드,치킨버거,순살치킨,케이크,딸기요거트,카페모카,바닐라라떼,코코넛라떼,딸기라떼,말차라떼,초코라떼,아이스티,라떼,차,밀크티,얼그레이,캐모마일,페퍼민트,레몬차,자몽차,스파클링",,,,,,,,,
모시란,CNTS_200000000009252,c4,음식점,제주특별자치도 제주시 일도이동 110-13,제주특별자치도 제주시 남광로 117-1,831-690,064-724-4607,33.4981109,126.5468969,region1,제주시,11,제주시내,2019022562525,https://api.cdn.visitjeju.net/photomng/imgpath/201909/25/a51e3ef0-bf3c-4745-a2bb-ef4fb80d6976.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201909/25/ca145b0a-127e-44e8-a5f4-a6f75c403647.jpg,"모시란은 2001년에 오픈하여 22년째  제주도민의 사랑을 받아온 전통찻집이다.  제주공항에서 15분 거리로 교통이 편리하며,  전통차와 함께 다양한 다과를 즐길 수  있다.","찻집,차,다과,양갱,경단,전통차,공용주차장,현금결제,카드결제,카드결제,현금결제,,영어,일본어,,쉬움","찻집,차,다과,양갱,경단,전통차,카페,음식,오미자주스,인삼주스,떡,식당,대추차,유자차,쌍화차,십전대보탕,생강차,국화차,꽃차,석류차,오미자차,한방차,연꽃차,콜드브루,콜드브루라떼,솔잎주스,쉐이크,주스",,,,,,,,,
공백,CNTS_200000000009774,c4,음식점,제주특별자치도 제주시 구좌읍 동복리 1568-1,제주특별자치도 제주시 구좌읍 동복로 83,972-695,064-783-0015,33.5535179,126.7151174,region1,제주시,16,구좌,2019022569048,https://api.cdn.visitjeju.net/photomng/imgpath/202002/17/e1d0b58a-8c3b-49cf-8165-66b5e37b269c.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202002/17/e095b057-98af-4136-88f6-a711f1fb1d49.jpg,진정한 제주를 느낄 수 있는 멋과 미가 있는 갤러리 카페,"휴식/치유, 카페, 동복, 구좌,공용주차장,현금결제,카드결제,화장실,무료 WIFI,유도 및 안내시설,카드결제,현금결제,어려움","휴식/치유,카페,동복,구좌,음식,아메리카노,레몬에이드,에이드,에스프레소,바닐라라떼,카페라떼,녹차라떼,식당,플랫화이트,바닐라빈라떼,라떼,차,밀크티,말차라떼,수제맥주,와인",,,,,,,,,
제주돌창고,CNTS_200000000011073,c4,음식점,제주특별자치도 제주시 한경면 조수리 113-6,제주특별자치도 제주시 한경면 조수7길 8,-,064-773-1972,33.3372623,126.2337582,region1,제주시,14,한경,2019022578085,https://api.cdn.visitjeju.net/photomng/imgpath/202102/15/fa2caf1b-ea55-409e-ae63-03c91cb57711.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202102/15/0cd7230b-8c82-48ce-b303-98eb3bfe79c2.jpg,제주에 오직 하나뿐인 방앗간 카페로 제주전통음료와 디저트와 로컬푸드 디저트와 음료를 제공한다.,"휴식/힐링,부모,커플,친구,아이,카페,음식,차,떡,에이드,팥빙수,아메리카노,에스프레소,식당,전통음료,말차라떼,석류차,석류에이드,라떼,카페라떼,바닐라라떼,양갱,초코라떼,우수관광사업체,반려동물,반려동물동반입장,혼저옵서개,반려동물동반_식당카페,공용주차장,현금결제,카드결제,화장실,무료 WIFI,음료대,유도 및 안내시설,경보 및 피난시설,카드결제,현금결제,카카오페이/탐나는전,영어,,쉬움,우수관광사업체,금능바다빙수, 돌창고라떼, 쉰다리, 보리개역,어린이 출입가능,,가능,없음","휴식/힐링,부모,커플,친구,아이,카페,음식,차,떡,에이드,팥빙수,아메리카노,에스프레소,식당,전통음료,말차라떼,석류차,석류에이드,라떼,카페라떼,바닐라라떼,양갱,초코라떼,우수관광사업체,반려동물,반려동물동반입장,혼저옵서개,반려동물동반_식당카페",,,,,,,,,
애월 고깃간,CNTS_200000000011193,c4,음식점,제주특별자치도 제주시 애월읍 애월리 1827-1,제주특별자치도 제주시 애월읍 애월해안로 32,-,0507-1333-3859,33.4664778,126.3180874,region1,제주시,12,애월,2019022578566,https://api.cdn.visitjeju.net/photomng/imgpath/202103/22/6addc2f7-29c9-4680-9458-9b3d94da9376.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202103/22/244c281d-f2a5-4d46-bede-33eede7a96b3.jpg,깔끔한 내부 인테리어 & 돌판에서 흑돼지를 구워 먹는 흑돼지 전문점,"부모,커플,친구,음식,돼지구이,흑돼지구이,가브리살,항정살,대패삼겹살,오겹살,식당,흑돼지,흑돼지오겹살,목살,부대찌개,김치찌개,냉면,비빔냉면,물냉면,공용주차장,현금결제,카드결제,화장실,무료 WIFI,흑돼지,제주 흑돼지,백돼지,특수부위(항정살,가브리살),부대찌개,어린이 출입가능,유아의자,유아용 포크,접시,컵잔,가능,없음","부모,커플,친구,음식,돼지구이,흑돼지구이,가브리살,항정살,대패삼겹살,오겹살,식당,흑돼지,흑돼지오겹살,목살,부대찌개,김치찌개,냉면,비빔냉면,물냉면",,,,,,,,,
쇼밥,CNTS_200000000011475,c4,음식점,제주특별자치도 서귀포시 보목동 1405-1,제주특별자치도 서귀포시 보목로64번길 138,63599,064-1661-2789,33.2411759,126.5931354,region2,서귀포시,21,서귀포시내,2019022580112,https://api.cdn.visitjeju.net/photomng/imgpath/202105/06/2c4707c6-0e59-4b97-b372-9cbd4bc54a25.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202105/06/4338125a-fead-4449-9a24-a91201a251ad.jpg,"쇼밥은 서귀포시내에 있는 레스토랑으로 4개의 섬이 한눈에 보이는 뷰와 가성비 끝판왕 의 수비드, 소안심스테이크, 소천지형상의 블랙치킨 등으로 유명한 곳이다.
","커플,친구,경관/포토,휴식/힐링,카페,음식,포토스팟,스테이크,에이드,아메리카노,식당,샐러드,스테이크덮밥,안심스테이크,크림파스타,파스타,찹스테이크,부채살스테이크,공용주차장,현금결제,카드결제,화장실,무료 WIFI,경보 및 피난시설,카드결제,현금결제,,영어,,어려움,수비드 소안심스테이크,,가능,없음","커플,친구,경관/포토,휴식/힐링,카페,음식,포토스팟,스테이크,에이드,아메리카노,식당,샐러드,스테이크덮밥,안심스테이크,크림파스타,파스타,찹스테이크,부채살스테이크",,,,,,,,,
동해미락,CNTS_200000000011653,c4,음식점,제주특별자치도 서귀포시 서귀동 72-1,제주특별자치도 서귀포시 칠십리로 133,63596,064-733-5921,33.2436722,126.5683032,region2,서귀포시,21,서귀포시내,2019022581222,https://api.cdn.visitjeju.net/photomng/imgpath/202106/30/fb15e7c5-64f1-416b-ba98-0ba85d27cd44.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202106/30/210d9f46-df98-450a-b70d-8dfcad5e2c96.jpg,"횟감좋은 서귀포횟집 동해미락, 바다전망! 푸짐한 해물모듬 활어회 코스요리, 다금바리, 갈치, 고등어회","휴식/치유,음식,회,갈치회,고등어회,식당,활어회,다금바리회,능성어,참돔회,황돔회,전복회,오징어회,소라회,갈치구이,고등어구이,옥돔구이,무장애관광,공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,카드결제,현금결제,단독접근가능,쉬움,회,어린이 출입가능,유아의자,,가능,있음","휴식/치유,음식,회,갈치회,고등어회,식당,활어회,다금바리회,능성어,참돔회,황돔회,전복회,오징어회,소라회,갈치구이,고등어구이,옥돔구이,무장애관광",,,,,,,,,
마로니에 미니골프카페,CNTS_200000000011693,c4,음식점,제주특별자치도 서귀포시 남원읍 신례리 1601,제주특별자치도 서귀포시 남원읍 신례천로 158-8,63608,064-767-4525,33.299995,126.6297939,region2,서귀포시,25,남원,2019022581236,https://api.cdn.visitjeju.net/photomng/imgpath/202107/05/ace47ee5-85a1-4f14-b974-2e5be390d038.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202107/05/5e5f1574-262e-4769-bc6c-316408b49948.jpg,"직접담근 수제청으로 만든 특별한 에이드, 맛있고 건강한 비건디저트, 남녀노소 누구나 쉽게 즐길 수 있는 18홀 미니골프 코스","휴식/힐링,액티비티,경관/포토,카페,음식,포토스팟,수제돈까스,아메리카노,바닐라라떼,카페라떼,레몬에이드,식당,에스프레소,카푸치노,카페모카,카라멜마끼아또,아포가토,라떼,초코라떼,말차라떼,에이드,케이크,브라우니,눈꽃빙수,공용주차장,현금결제,카드결제,화장실,무료 WIFI,카드결제,현금결제,탐나는전,,쉬움,청귤에이드, 레몬진저에이드, 애플시나몬에이드,어린이 출입가능,유아의자,수유실,가능,없음","휴식/힐링,액티비티,경관/포토,카페,음식,포토스팟,수제돈까스,아메리카노,바닐라라떼,카페라떼,레몬에이드,식당,에스프레소,카푸치노,카페모카,카라멜마끼아또,아포가토,라떼,초코라떼,말차라떼,에이드,케이크,브라우니,눈꽃빙수",,,,,,,,,
외도339,CNTS_200000000012543,c4,음식점,제주특별자치도 제주시 외도이동 339,제주특별자치도 제주시 일주서로 7345,,0507-1345-0339,33.4937566,126.4317907,region1,제주시,11,제주시내,2019022595712,https://api.cdn.visitjeju.net/photomng/imgpath/202112/29/ec0d04d6-237c-417e-9839-3eb97b4b63dc.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202112/29/1baf4002-3426-4eb0-b56a-404881c3cb5c.jpg,아이와 어른 모두를 위한 다양한 음료메뉴와 베이커리류가 준비되어 있으며 2층은 노키즈존으로 운영하고 1층은 아이를 위한 모래놀이 공간과 넓은 정원이 마련되어 있다.,"반려동물,반려동물동반입장,바닐라빈라떼,청귤청에이드,바밤바밀크티,음식,카페,반려동물동반_식당카페,공용주차장,화장실,무료 WIFI,바닐라빈라떼, 청귤청에이드, 바밤바밀크티,어린이 출입가능,불가능","반려동물,반려동물동반입장,바닐라빈라떼,청귤청에이드,바밤바밀크티,음식,카페,반려동물동반_식당카페",,,,,,,,,
애월 빵공장,CNTS_200000000012587,c4,음식점,제주특별자치도 제주시 애월읍 금성리 472-13,제주특별자치도 제주시 애월읍 금성5길 42-15,,064-799-5959,33.4486142,126.3019114,region1,제주시,12,애월,2019022620179,https://api.cdn.visitjeju.net/photomng/imgpath/202308/02/fa45111a-78a4-47a8-882c-85972e046eef.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202308/02/e913fcf4-7eae-4825-a72a-f2892ca071b9.jpg,곽지해수욕장 끄트머리에 위치한 애월빵공장은 방부제와 화학보존제를 사용하지 않고 유기농 밀가루로 만들어낸 다양한 종류의 베이커리를 맛 볼 수 있다.,"곽지해수욕장,빵,커피,카페,베이커리,아메리카노,카페라떼,카푸치노,바닐라라떼, 오션뷰, 애월샌드, 디저트, 선물소품,공용주차장,화장실,무료 WIFI,흡연구역,현금결제,카드결제,유도 및 안내시설,장애인 화장실,장애인 전용 주차장,제주현무암쌀빵, 고구마빵, 라임모히또, 히비스커스 유자티,어린이 출입가능,불가능","곽지해수욕장,빵,커피,카페,베이커리,아메리카노,카페라떼,카푸치노,바닐라라떼, 오션뷰, 애월샌드, 디저트, 선물소품",,,,,,,,,
해녀김밥 본점,CNTS_200000000012606,c4,음식점,제주특별자치도 제주시 조천읍 함덕리 1252-55,제주특별자치도 제주시 조천읍 조함해안로 490 1층,,064-782-3005,33.5425589,126.665241,region1,제주시,15,조천,2019022596111,https://api.cdn.visitjeju.net/photomng/imgpath/202112/30/ad666e7f-d484-4c4c-ad76-65d937df96b8.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202112/30/e7c3e2df-6a1c-4005-a315-f2bd0cd2e8af.jpg,함덕해수욕장 서편에 위치한 해녀김밥은 전 메뉴를 제주산 청정 재료를 사용하여 만들고 있으며 톳이 들어간 해녀김밥과 시원한 국물의 전복해물라면 등이 있다.,"함덕해수욕장,김밥,라면,음식,식당,2022고메페스타,전복,딱새우,전복해물라면,성게미역국,오징어튀김,호가든,공용주차장,화장실,무료 WIFI,해녀김밥, 딱새우김밥, 전복해물라면,어린이 출입가능,가능","함덕해수욕장,김밥,라면,음식,식당,2022고메페스타,전복,딱새우,전복해물라면,성게미역국,오징어튀김,호가든",,,,,,,,,
큰돈가 본점,CNTS_200000000012677,c4,음식점,제주특별자치도 서귀포시 대정읍 상모리 126-7,제주특별자치도 서귀포시 대정읍 형제해안로 296,,064-794-0722,33.2085041,126.2909965,region2,서귀포시,22,대정,2019022596466,https://api.cdn.visitjeju.net/photomng/imgpath/202201/03/ce426bd9-61c4-4ba0-9908-4984ff0e467d.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202201/03/9e4136b3-5e29-473f-8a79-bb8ddd962161.jpg,대정읍 형제해안로에 위치한 큰돈가 본점은 제주흑돼지근고기 전문점으로 형제섬이 시원하게 보이는 오션뷰 돼지고기 근고기 전문점이다.,"흑돼지구이,근고기,김치찌개,제주흑돼지,음식,식당,흑돼지,된장찌개,비빔국수,국수,와인,레드와인,공용주차장,화장실,무료 WIFI,흑돼지근고기, 30시간김치찌개,어린이 출입가능,불가능","흑돼지구이,근고기,김치찌개,제주흑돼지,음식,식당,흑돼지,된장찌개,비빔국수,국수,와인,레드와인",,,,,,,,,
성산 호랑호랑,CNTS_200000000012697,c4,음식점,제주특별자치도 서귀포시 성산읍 고성리 235,제주특별자치도 서귀포시 성산읍 일출로 86 C동,,064-783-9799,33.4499294,126.9216861,region2,서귀포시,17,성산,2019022596589,https://api.cdn.visitjeju.net/photomng/imgpath/202201/04/7a66aa89-61a9-4f69-b19c-684584b257a8.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202201/04/dd214cc8-b8e1-42c4-a0d7-10b5f5354041.jpg,"성산일출봉 인근에 위치한 성산 호랑호랑은 전용비치를 보유한 카페로 낮에는 포근한 햇살을 들이고 밤에는 은은한 조명의 야경이 아름다운 곳으로, 성산일출봉 오션뷰를 자랑하는 루프탑 카페이다.","성산일출봉,커피,음료,디저트,카페,성산일출봉카페,음식,아메리카노,카페라떼,카푸치노,바닐라라떼,카라멜마끼아또,딸기라떼,녹차라떼,초코라떼,홍차라떼,라떼,차,청귤차,레몬생강차,쌍화차,홍차,허브티,페퍼민트,캐모마일,레몬그라스,에이드,블루베리레몬에이드,자몽에이드,아이스티,복숭아아이스티,생과일주스,스무디,프라페,아이스크림,녹차아이스크림,바닐라아이스크림,초코아이스크림,딸기스무디,망고스무디,블루베리스무디,칵테일,눈꽃빙수,망고빙수,요거트,공용주차장,화장실,무료 WIFI,수제홍차라떼, 단호박라떼, 광치기커피,어린이 출입가능,불가능","성산일출봉,커피,음료,디저트,카페,성산일출봉카페,음식,아메리카노,카페라떼,카푸치노,바닐라라떼,카라멜마끼아또,딸기라떼,녹차라떼,초코라떼,홍차라떼,라떼,차,청귤차,레몬생강차,쌍화차,홍차,허브티,페퍼민트,캐모마일,레몬그라스,에이드,블루베리레몬에이드,자몽에이드,아이스티,복숭아아이스티,생과일주스,스무디,프라페,아이스크림,녹차아이스크림,바닐라아이스크림,초코아이스크림,딸기스무디,망고스무디,블루베리스무디,칵테일,눈꽃빙수,망고빙수,요거트",,,,,,,,,
더클리프,CNTS_200000000012710,c4,음식점,제주특별자치도 서귀포시 색달동 2950-17,제주특별자치도 서귀포시 중문관광로 154-17,,0507-1312-8866,33.2814107,126.4111118,region2,서귀포시,24,중문,2019022596667,https://api.cdn.visitjeju.net/photomng/imgpath/202201/04/80d7b001-b461-4e5e-aaca-8842d146c7df.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202201/04/0cf151e1-d6ab-4b5f-99e4-a87aeeaa0fff.jpg,중문 해수욕장에 위치한 복합 어뮤즈먼트 공간 더 클리프는 선셋을 감상할 수 있는 최고의 뷰를 지닌 장소로 이색적인 공간에서 다양하고 맛있는 식음료를 제공하고 있다.,"라운지,호프,펍,버거,피자,커피,중문관광단지맛집,음식,아메리카노,카페라떼,바닐라라떼,카라멜마끼아또,아인슈페너,카페모카,카푸치노,콜드브루,에이드,청포도에이드,패션후르츠에이드,초코라떼,말차라떼,딸기라떼,밤라떼,캐모마일,페퍼민트,자몽차,차,라떼,샐러드,바베큐폭립,고르곤졸라피자,페퍼로니피자,마르게리따피자,감자튀김,치킨,롱소세지,햄버거,통새우버거,파스타,공용주차장,화장실,무료 WIFI,흡연구역,흑돼지멜젓파스타, 더클리프피자, 클럽버거, 색달비치,어린이 출입가능,가능","라운지,호프,펍,버거,피자,커피,중문관광단지맛집,음식,아메리카노,카페라떼,바닐라라떼,카라멜마끼아또,아인슈페너,카페모카,카푸치노,콜드브루,에이드,청포도에이드,패션후르츠에이드,초코라떼,말차라떼,딸기라떼,밤라떼,캐모마일,페퍼민트,자몽차,차,라떼,샐러드,바베큐폭립,고르곤졸라피자,페퍼로니피자,마르게리따피자,감자튀김,치킨,롱소세지,햄버거,통새우버거,파스타",,,,,,,,,
용두암해녀촌,CNTS_200000000012766,c4,음식점,제주특별자치도 제주시 용담삼동 1034-41,제주특별자치도 제주시 용해로 11,,064-744-4288,33.5162976,126.5026305,region1,제주시,11,제주시내,2019022597027,https://api.cdn.visitjeju.net/photomng/imgpath/202201/04/d3b3e295-d6f8-47b5-899d-76507050333a.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202201/04/2e2ae25b-55bb-427b-8291-ba94d18b390d.jpg,용두암 해녀촌은 해녀가 잡은 해산물로만 요리를 하여 제주 향토음식의 진가를 맛볼수 있다. 식사류메뉴와 해산물메뉴가 있으며 다양하고 신선한 해산물을 주문할 수 있다. ,"향토음식,신제주,조식,음식,식당,한식,갈치구이,갈치조림,고등어조림,전복뚝배기,성게미역국,미역국,전복죽,회덮밥,국수,회국수,돔베고기,해산물,문어,소라,해삼,전복,전복회,고등어회,멍게,한치회,갈치회,생선회,낙지,해산물모둠,공용주차장,화장실,무료 WIFI,해녀밥상세트, 숙성고등어회, 갈치구이, 전복뚝배기,어린이 출입가능,가능","향토음식,신제주,조식,음식,식당,한식,갈치구이,갈치조림,고등어조림,전복뚝배기,성게미역국,미역국,전복죽,회덮밥,국수,회국수,돔베고기,해산물,문어,소라,해삼,전복,전복회,고등어회,멍게,한치회,갈치회,생선회,낙지,해산물모둠",,,,,,,,,
